Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
est72016,1-Jul-16,female,Female,nhisp,Not Hispanic,0500000US06061,6061,"Placer County, California",168833,143290,2773,1116,14622,372,6660
est72016,1-Jul-16,female,Female,tothisp,Total,0500000US06061,6061,"Placer County, California",195245,166088,3186,2082,15190,476,8223
est72016,1-Jul-16,male,Male,hisp,Hispanic,0500000US06061,6061,"Placer County, California",26155,22608,409,924,523,117,1574
est72016,1-Jul-16,male,Male,nhisp,Not Hispanic,0500000US06061,6061,"Placer County, California",159131,135768,3185,1042,12320,392,6424
est72016,1-Jul-16,male,Male,tothisp,Total,0500000US06061,6061,"Placer County, California",185286,158376,3594,1966,12843,509,7998
est72016,1-Jul-16,totsex,Both Sexes,hisp,Hispanic,0500000US06061,6061,"Placer County, California",52567,45406,822,1890,1091,221,3137
est72016,1-Jul-16,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06061,6061,"Placer County, California",327964,279058,5958,2158,26942,764,13084
est72016,1-Jul-16,totsex,Both Sexes,tothisp,Total,0500000US06061,6061,"Placer County, California",380531,324464,6780,4048,28033,985,16221
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",764,624,5,77,11,0,47
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",9240,8579,71,227,75,4,284
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US06063,6063,"Plumas County, California",10004,9203,76,304,86,4,331
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",841,699,6,72,5,0,59
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",9162,8462,113,233,52,14,288
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US06063,6063,"Plumas County, California",10003,9161,119,305,57,14,347
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",1605,1323,11,149,16,0,106
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",18402,17041,184,460,127,18,572
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US06063,6063,"Plumas County, California",20007,18364,195,609,143,18,678
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",764,624,5,77,11,0,47
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",9240,8579,71,227,75,4,284
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US06063,6063,"Plumas County, California",10004,9203,76,304,86,4,331
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",841,699,6,72,5,0,59
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",9162,8462,113,233,52,14,288
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US06063,6063,"Plumas County, California",10003,9161,119,305,57,14,347
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",1605,1323,11,149,16,0,106
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",18402,17041,184,460,127,18,572
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US06063,6063,"Plumas County, California",20007,18364,195,609,143,18,678
est72010,1-Jul-10,female,Female,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",766,625,5,76,13,0,47
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",9206,8543,69,232,75,4,283
est72010,1-Jul-10,female,Female,tothisp,Total,0500000US06063,6063,"Plumas County, California",9972,9168,74,308,88,4,330
est72010,1-Jul-10,male,Male,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",837,684,6,83,4,0,60
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",9109,8409,111,231,55,14,289
est72010,1-Jul-10,male,Male,tothisp,Total,0500000US06063,6063,"Plumas County, California",9946,9093,117,314,59,14,349
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",1603,1309,11,159,17,0,107
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",18315,16952,180,463,130,18,572
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0500000US06063,6063,"Plumas County, California",19918,18261,191,622,147,18,679
est72011,1-Jul-11,female,Female,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",770,628,4,77,12,0,49
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",9042,8358,77,229,75,6,297
est72011,1-Jul-11,female,Female,tothisp,Total,0500000US06063,6063,"Plumas County, California",9812,8986,81,306,87,6,346
est72011,1-Jul-11,male,Male,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",832,683,5,83,4,0,57
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",9047,8343,112,214,70,14,294
est72011,1-Jul-11,male,Male,tothisp,Total,0500000US06063,6063,"Plumas County, California",9879,9026,117,297,74,14,351
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",1602,1311,9,160,16,0,106
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",18089,16701,189,443,145,20,591
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0500000US06063,6063,"Plumas County, California",19691,18012,198,603,161,20,697
est72012,1-Jul-12,female,Female,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",749,615,2,73,12,0,47
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",8900,8224,71,231,83,7,284
est72012,1-Jul-12,female,Female,tothisp,Total,0500000US06063,6063,"Plumas County, California",9649,8839,73,304,95,7,331
est72012,1-Jul-12,male,Male,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",833,682,6,85,4,0,56
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",8845,8169,100,205,79,15,277
est72012,1-Jul-12,male,Male,tothisp,Total,0500000US06063,6063,"Plumas County, California",9678,8851,106,290,83,15,333
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",1582,1297,8,158,16,0,103
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",17745,16393,171,436,162,22,561
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0500000US06063,6063,"Plumas County, California",19327,17690,179,594,178,22,664
est72013,1-Jul-13,female,Female,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",748,615,2,71,14,1,45
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",8658,7989,73,231,85,8,272
est72013,1-Jul-13,female,Female,tothisp,Total,0500000US06063,6063,"Plumas County, California",9406,8604,75,302,99,9,317
est72013,1-Jul-13,male,Male,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",819,671,3,82,5,1,57
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",8619,7927,96,206,91,18,281
est72013,1-Jul-13,male,Male,tothisp,Total,0500000US06063,6063,"Plumas County, California",9438,8598,99,288,96,19,338
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",1567,1286,5,153,19,2,102
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",17277,15916,169,437,176,26,553
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0500000US06063,6063,"Plumas County, California",18844,17202,174,590,195,28,655
est72014,1-Jul-14,female,Female,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",746,610,2,72,15,1,46
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",8513,7838,81,230,80,9,275
est72014,1-Jul-14,female,Female,tothisp,Total,0500000US06063,6063,"Plumas County, California",9259,8448,83,302,95,10,321
est72014,1-Jul-14,male,Male,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",798,648,3,89,5,1,52
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",8516,7809,97,207,97,18,288
est72014,1-Jul-14,male,Male,tothisp,Total,0500000US06063,6063,"Plumas County, California",9314,8457,100,296,102,19,340
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",1544,1258,5,161,20,2,98
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",17029,15647,178,437,177,27,563
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0500000US06063,6063,"Plumas County, California",18573,16905,183,598,197,29,661
est72015,1-Jul-15,female,Female,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",740,599,3,77,16,0,45
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",8429,7759,72,225,80,8,285
est72015,1-Jul-15,female,Female,tothisp,Total,0500000US06063,6063,"Plumas County, California",9169,8358,75,302,96,8,330
est72015,1-Jul-15,male,Male,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",788,634,3,92,5,1,53
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",8444,7712,104,202,112,17,297
est72015,1-Jul-15,male,Male,tothisp,Total,0500000US06063,6063,"Plumas County, California",9232,8346,107,294,117,18,350
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",1528,1233,6,169,21,1,98
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",16873,15471,176,427,192,25,582
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0500000US06063,6063,"Plumas County, California",18401,16704,182,596,213,26,680
est72016,1-Jul-16,female,Female,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",807,645,4,87,19,0,52
est72016,1-Jul-16,female,Female,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",8495,7807,82,217,82,8,299
est72016,1-Jul-16,female,Female,tothisp,Total,0500000US06063,6063,"Plumas County, California",9302,8452,86,304,101,8,351
est72016,1-Jul-16,male,Male,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",862,690,4,100,8,1,59
est72016,1-Jul-16,male,Male,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",8463,7708,113,186,129,17,310
est72016,1-Jul-16,male,Male,tothisp,Total,0500000US06063,6063,"Plumas County, California",9325,8398,117,286,137,18,369
est72016,1-Jul-16,totsex,Both Sexes,hisp,Hispanic,0500000US06063,6063,"Plumas County, California",1669,1335,8,187,27,1,111
est72016,1-Jul-16,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06063,6063,"Plumas County, California",16958,15515,195,403,211,25,609
est72016,1-Jul-16,totsex,Both Sexes,tothisp,Total,0500000US06063,6063,"Plumas County, California",18627,16850,203,590,238,26,720
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",495024,449572,11003,14458,6530,1616,11845
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",605041,440709,65346,5577,67459,2943,23007
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US06065,6065,"Riverside County, California",1100065,890281,76349,20035,73989,4559,34852
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",500233,456440,9809,14688,6218,1524,11554
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",589343,431929,66722,5485,59786,3046,22375
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US06065,6065,"Riverside County, California",1089576,888369,76531,20173,66004,4570,33929
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",995257,906012,20812,29146,12748,3140,23399
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",1194384,872638,132068,11062,127245,5989,45382
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US06065,6065,"Riverside County, California",2189641,1778650,152880,40208,139993,9129,68781
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",495038,449586,11003,14458,6530,1616,11845
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",605109,440769,65351,5577,67462,2944,23006
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US06065,6065,"Riverside County, California",1100147,890355,76354,20035,73992,4560,34851
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",500240,456447,9809,14688,6218,1524,11554
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",589366,431947,66728,5485,59787,3046,22373
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US06065,6065,"Riverside County, California",1089606,888394,76537,20173,66005,4570,33927
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",995278,906033,20812,29146,12748,3140,23399
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",1194475,872716,132079,11062,127249,5990,45379
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US06065,6065,"Riverside County, California",2189753,1778749,152891,40208,139997,9130,68778
est72010,1-Jul-10,female,Female,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",499540,453732,11082,14551,6584,1623,11968
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",607052,441292,65731,5592,68263,2975,23199
est72010,1-Jul-10,female,Female,tothisp,Total,0500000US06065,6065,"Riverside County, California",1106592,895024,76813,20143,74847,4598,35167
est72010,1-Jul-10,male,Male,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",504505,460334,9879,14800,6261,1529,11702
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",591129,432563,66945,5482,60460,3078,22601
est72010,1-Jul-10,male,Male,tothisp,Total,0500000US06065,6065,"Riverside County, California",1095634,892897,76824,20282,66721,4607,34303
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",1004045,914066,20961,29351,12845,3152,23670
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",1198181,873855,132676,11074,128723,6053,45800
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0500000US06065,6065,"Riverside County, California",2202226,1787921,153637,40425,141568,9205,69470
est72011,1-Jul-11,female,Female,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",512804,465916,11313,14815,6708,1654,12398
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",610554,441191,66544,5621,70297,2984,23917
est72011,1-Jul-11,female,Female,tothisp,Total,0500000US06065,6065,"Riverside County, California",1123358,907107,77857,20436,77005,4638,36315
est72011,1-Jul-11,male,Male,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",517742,472234,10155,15213,6374,1567,12199
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",595046,433240,67813,5521,62033,3141,23298
est72011,1-Jul-11,male,Male,tothisp,Total,0500000US06065,6065,"Riverside County, California",1112788,905474,77968,20734,68407,4708,35497
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",1030546,938150,21468,30028,13082,3221,24597
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",1205600,874431,134357,11142,132330,6125,47215
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0500000US06065,6065,"Riverside County, California",2236146,1812581,155825,41170,145412,9346,71812
est72012,1-Jul-12,female,Female,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",524634,476414,11494,15300,6809,1715,12902
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",612898,440354,67526,5642,71897,3020,24459
est72012,1-Jul-12,female,Female,tothisp,Total,0500000US06065,6065,"Riverside County, California",1137532,916768,79020,20942,78706,4735,37361
est72012,1-Jul-12,male,Male,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",529504,482775,10380,15617,6476,1585,12671
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",597883,433003,68992,5608,63151,3177,23952
est72012,1-Jul-12,male,Male,tothisp,Total,0500000US06065,6065,"Riverside County, California",1127387,915778,79372,21225,69627,4762,36623
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",1054138,959189,21874,30917,13285,3300,25573
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",1210781,873357,136518,11250,135048,6197,48411
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0500000US06065,6065,"Riverside County, California",2264919,1832546,158392,42167,148333,9497,73984
est72013,1-Jul-13,female,Female,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",535870,486623,11769,15662,6860,1736,13220
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",615032,439061,68397,5695,73723,3108,25048
est72013,1-Jul-13,female,Female,tothisp,Total,0500000US06065,6065,"Riverside County, California",1150902,925684,80166,21357,80583,4844,38268
est72013,1-Jul-13,male,Male,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",540619,492729,10758,15871,6542,1619,13100
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",599931,432598,69528,5576,64396,3217,24616
est72013,1-Jul-13,male,Male,tothisp,Total,0500000US06065,6065,"Riverside County, California",1140550,925327,80286,21447,70938,4836,37716
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",1076489,979352,22527,31533,13402,3355,26320
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",1214963,871659,137925,11271,138119,6325,49664
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0500000US06065,6065,"Riverside County, California",2291452,1851011,160452,42804,151521,9680,75984
est72014,1-Jul-14,female,Female,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",548862,498184,12112,16013,7010,1795,13748
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",618660,438609,69391,5716,75924,3169,25851
est72014,1-Jul-14,female,Female,tothisp,Total,0500000US06065,6065,"Riverside County, California",1167522,936793,81503,21729,82934,4964,39599
est72014,1-Jul-14,male,Male,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",552181,503076,11105,16179,6697,1668,13456
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",602752,432041,70414,5598,65959,3301,25439
est72014,1-Jul-14,male,Male,tothisp,Total,0500000US06065,6065,"Riverside County, California",1154933,935117,81519,21777,72656,4969,38895
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",1101043,1001260,23217,32192,13707,3463,27204
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",1221412,870650,139805,11314,141883,6470,51290
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0500000US06065,6065,"Riverside County, California",2322455,1871910,163022,43506,155590,9933,78494
est72015,1-Jul-15,female,Female,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",561844,509850,12491,16333,7130,1828,14212
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",621125,436667,70833,5797,78135,3292,26401
est72015,1-Jul-15,female,Female,tothisp,Total,0500000US06065,6065,"Riverside County, California",1182969,946517,83324,22130,85265,5120,40613
est72015,1-Jul-15,male,Male,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",565158,514609,11508,16567,6854,1689,13931
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",604765,430608,71509,5647,67601,3406,25994
est72015,1-Jul-15,male,Male,tothisp,Total,0500000US06065,6065,"Riverside County, California",1169923,945217,83017,22214,74455,5095,39925
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",1127002,1024459,23999,32900,13984,3517,28143
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",1225890,867275,142342,11444,145736,6698,52395
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0500000US06065,6065,"Riverside County, California",2352892,1891734,166341,44344,159720,10215,80538
est72016,1-Jul-16,female,Female,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",576092,522612,12815,16754,7341,1881,14689
est72016,1-Jul-16,female,Female,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",623793,434421,72444,5816,80522,3356,27234
est72016,1-Jul-16,female,Female,tothisp,Total,0500000US06065,6065,"Riverside County, California",1199885,957033,85259,22570,87863,5237,41923
est72016,1-Jul-16,male,Male,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",580077,528116,11826,17056,7062,1721,14296
est72016,1-Jul-16,male,Male,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",607779,428980,73194,5693,69625,3445,26842
est72016,1-Jul-16,male,Male,tothisp,Total,0500000US06065,6065,"Riverside County, California",1187856,957096,85020,22749,76687,5166,41138
est72016,1-Jul-16,totsex,Both Sexes,hisp,Hispanic,0500000US06065,6065,"Riverside County, California",1156169,1050728,24641,33810,14403,3602,28985
est72016,1-Jul-16,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06065,6065,"Riverside County, California",1231572,863401,145638,11509,150147,6801,54076
est72016,1-Jul-16,totsex,Both Sexes,tothisp,Total,0500000US06065,6065,"Riverside County, California",2387741,1914129,170279,45319,164550,10403,83061
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US06067,6067,"Sacramento County, California",151428,120444,7678,6913,4979,979,10435
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US06067,6067,"Sacramento County, California",572567,354844,71708,4133,104465,7236,30181
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US06067,6067,"Sacramento County, California",723995,475288,79386,11046,109444,8215,40616
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US06067,6067,"Sacramento County, California",154768,124676,7027,7109,4892,1004,10060
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US06067,6067,"Sacramento County, California",540025,335263,69254,3838,96503,6736,28431
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US06067,6067,"Sacramento County, California",694793,459939,76281,10947,101395,7740,38491
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US06067,6067,"Sacramento County, California",306196,245120,14705,14022,9871,1983,20495
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06067,6067,"Sacramento County, California",1112592,690107,140962,7971,200968,13972,58612
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US06067,6067,"Sacramento County, California",1418788,935227,155667,21993,210839,15955,79107
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US06067,6067,"Sacramento County, California",151426,120442,7678,6913,4979,979,10435
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US06067,6067,"Sacramento County, California",572551,354831,71708,4133,104462,7236,30181
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US06067,6067,"Sacramento County, California",723977,475273,79386,11046,109441,8215,40616
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US06067,6067,"Sacramento County, California",154768,124676,7027,7109,4892,1004,10060
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US06067,6067,"Sacramento County, California",539997,335239,69254,3838,96499,6736,28431
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US06067,6067,"Sacramento County, California",694765,459915,76281,10947,101391,7740,38491
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US06067,6067,"Sacramento County, California",306194,245118,14705,14022,9871,1983,20495
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US06067,6067,"Sacramento County, California",1112548,690070,140962,7971,200961,13972,58612
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US06067,6067,"Sacramento County, California",1418742,935188,155667,21993,210832,15955,79107
est72010,1-Jul-10,female,Female,hisp,Hispanic,0500000US06067,6067,"Sacramento County, California",152138,120993,7725,6925,5003,982,10510
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0500000US06067,6067,"Sacramento County, California",573578,354825,71917,4133,105047,7293,30363
est72010,1-Jul-10,female,Female,tothisp,Total,0500000US06067,6067,"Sacramento County, California",725716,475818,79642,11058,110050,8275,40873
est72010,1-Jul-10,male,Male,hisp,Hispanic,0500000US06067,6067,"Sacramento County, California",155402,125127,7071,7130,4917,1019,10138
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0500000US06067,6067,"Sacramento County, California",540900,335286,69339,3842,97024,6800,28609
est72010,1-Jul-10,male,Male,tothisp,Total,0500000US06067,6067,"Sacramento County, California",696302,460413,76410,10972,101941,7819,38747
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0500000US06067,6067,"Sacramento County, California",307540,246120,14796,14055,9920,2001,20648
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0500000US06067,6067,"Sacramento County, California",1114478,690111,141256,7975,202071,14093,58972
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0500000US06067,6067,"Sacramento County, California",1422018,936231,156052,22030,211991,16094,79620
est72011,1-Jul-11,female,Female,hisp,Hispanic,0500000US06067,6067,"Sacramento County, California",155135,123378,7828,7081,5059,974,10815
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0500000US06067,6067,"Sacramento County, California",577397,354415,72459,4119,107531,7565,31308
est72011,1-Jul-11,female,Female,tothisp,Total,0500000US06067,6067,"Sacramento County, California",732532,477793,80287,11200,112590,8539,42123
est72011,1-Jul-11,male,Male,hisp,Hispanic,0500000US06067,6067,"Sacramento County, California",157920,127124,7188,7223,4919,1021,10445
